Freq;Voutdb;Voutrad
2.39331575640534e+00;1.37825779969916e-06;-1.30126590317872e-02
2.39883291901944e+00;1.38461942262517e-06;-1.30426563537357e-02
2.40436280000689e+00;1.39101049224532e-06;-1.30727228275786e-02
2.40990542868655e+00;1.39743117249520e-06;-1.31028586122871e-02
2.41546083444489e+00;1.40388131486833e-06;-1.31330638666723e-02
2.42102904673613e+00;1.41036126459381e-06;-1.31633387523425e-02
2.42661009508237e+00;1.41687134182826e-06;-1.31936834290973e-02
2.43220400907377e+00;1.42341135370614e-06;-1.32240980579204e-02
2.43781081836870e+00;1.42998147766361e-06;-1.32545827999856e-02
2.44343055269392e+00;1.43658198756956e-06;-1.32851378166638e-02
2.44906324184470e+00;1.44321283520754e-06;-1.33157632705200e-02
2.45470891568498e+00;1.44987455095752e-06;-1.33464593236900e-02
2.46036760414758e+00;1.45656675294580e-06;-1.33772261388594e-02
2.46603933723429e+00;1.46328993297924e-06;-1.34080638789457e-02
2.47172414501608e+00;1.47004407562854e-06;-1.34389727079405e-02
2.47742205763324e+00;1.47682944319064e-06;-1.34699527894176e-02
2.48313310529552e+00;1.48364627674730e-06;-1.35010042880487e-02
2.48885731828234e+00;1.49049430050083e-06;-1.35321273676055e-02
2.49459472694290e+00;1.49737431870014e-06;-1.35633221941269e-02
2.50034536169638e+00;1.50428602276041e-06;-1.35945889321254e-02
2.50610925303206e+00;1.51122938375173e-06;-1.36259277477213e-02
2.51188643150953e+00;1.51820485105057e-06;-1.36573388076655e-02
2.51767692775880e+00;1.52521255001939e-06;-1.36888222770532e-02
2.52348077248052e+00;1.53225250380197e-06;-1.37203783244225e-02
2.52929799644609e+00;1.53932510198645e-06;-1.37520071159988e-02
2.53512863049786e+00;1.54643032335756e-06;-1.37837088201847e-02
2.54097270554925e+00;1.55356842056897e-06;-1.38154836043768e-02
2.54683025258499e+00;1.56073913325222e-06;-1.38473316371845e-02
2.55270130266119e+00;1.56794328301409e-06;-1.38792530885436e-02
2.55858588690559e+00;1.57518055934112e-06;-1.39112481258102e-02
