Freq.;Voutdb;Voutrad
1.67109061430997e+08;-6.39293284515416e+01;1.73993396200197e+02
1.67494287602570e+08;-6.38890066965342e+01;1.73979564568621e+02
1.67880401812182e+08;-6.38486874989397e+01;1.73965701284160e+02
1.68267406106973e+08;-6.38083708516877e+01;1.73951806275157e+02
1.68655302538800e+08;-6.37680567477641e+01;1.73937879469795e+02
1.69044093164252e+08;-6.37277451802108e+01;1.73923920796104e+02
1.69433780044658e+08;-6.36874361421262e+01;1.73909930181957e+02
1.69824365246100e+08;-6.36471296266644e+01;1.73895907555072e+02
1.70215850839420e+08;-6.36068256270352e+01;1.73881852843007e+02
1.70608238900237e+08;-6.35665241365040e+01;1.73867765973166e+02
1.71001531508954e+08;-6.35262251483915e+01;1.73853646872795e+02
1.71395730750767e+08;-6.34859286560740e+01;1.73839495468982e+02
1.71790838715683e+08;-6.34456346529823e+01;1.73825311688657e+02
1.72186857498525e+08;-6.34053431326027e+01;1.73811095458592e+02
1.72583789198945e+08;-6.33650540884757e+01;1.73796846705401e+02
1.72981635921434e+08;-6.33247675141968e+01;1.73782565355538e+02
1.73380399775338e+08;-6.32844834034157e+01;1.73768251335300e+02
1.73780082874861e+08;-6.32442017498363e+01;1.73753904570823e+02
1.74180687339085e+08;-6.32039225472168e+01;1.73739524988084e+02
1.74582215291974e+08;-6.31636457893693e+01;1.73725112512899e+02
1.74984668862389e+08;-6.31233714701595e+01;1.73710667070924e+02
1.75388050184099e+08;-6.30830995835071e+01;1.73696188587657e+02
1.75792361395792e+08;-6.30428301233849e+01;1.73681676988432e+02
1.76197604641085e+08;-6.30025630838192e+01;1.73667132198423e+02
1.76603782068539e+08;-6.29622984588897e+01;1.73652554142643e+02
1.77010895831664e+08;-6.29220362427288e+01;1.73637942745942e+02
1.77418948088939e+08;-6.28817764295220e+01;1.73623297933010e+02
1.77827941003814e+08;-6.28415190135074e+01;1.73608619628372e+02
1.78237876744731e+08;-6.28012639889758e+01;1.73593907756392e+02
1.78648757485126e+08;-6.27610113502706e+01;1.73579162241272e+02
1.79060585403451e+08;-6.27207610917872e+01;1.73564383007048e+02
1.79473362683174e+08;-6.26805132079734e+01;1.73549569977596e+02
1.79887091512800e+08;-6.26402676933291e+01;1.73534723076625e+02
1.80301774085878e+08;-6.26000245424059e+01;1.73519842227681e+02
1.80717412601013e+08;-6.25597837498072e+01;1.73504927354146e+02
1.81134009261881e+08;-6.25195453101882e+01;1.73489978379236e+02
1.81551566277234e+08;-6.24793092182555e+01;1.73474995226005e+02
1.81970085860918e+08;-6.24390754687670e+01;1.73459977817338e+02
1.82389570231883e+08;-6.23988440565319e+01;1.73444926075956e+02
1.82810021614194e+08;-6.23586149764105e+01;1.73429839924414e+02
1.83231442237040e+08;-6.23183882233140e+01;1.73414719285101e+02
1.83653834334754e+08;-6.22781637922046e+01;1.73399564080240e+02
1.84077200146814e+08;-6.22379416780950e+01;1.73384374231885e+02
1.84501541917866e+08;-6.21977218760488e+01;1.73369149661925e+02
1.84926861897726e+08;-6.21575043811797e+01;1.73353890292080e+02
1.85353162341399e+08;-6.21172891886521e+01;1.73338596043905e+02
1.85780445509088e+08;-6.20770762936804e+01;1.73323266838783e+02
1.86208713666205e+08;-6.20368656915291e+01;1.73307902597931e+02
1.86637969083385e+08;-6.19966573775128e+01;1.73292503242397e+02
1.87068214036498e+08;-6.19564513469959e+01;1.73277068693061e+02
1.87499450806659e+08;-6.19162475953926e+01;1.73261598870633e+02
1.87931681680244e+08;-6.18760461181666e+01;1.73246093695651e+02
1.88364908948897e+08;-6.18358469108313e+01;1.73230553088488e+02
1.88799134909546e+08;-6.17956499689493e+01;1.73214976969343e+02
1.89234361864414e+08;-6.17554552881326e+01;1.73199365258246e+02
1.89670592121031e+08;-6.17152628640426e+01;1.73183717875056e+02
1.90107827992246e+08;-6.16750726923893e+01;1.73168034739461e+02
1.90546071796241e+08;-6.16348847689320e+01;1.73152315770978e+02
1.90985325856539e+08;-6.15946990894787e+01;1.73136560888951e+02
1.91425592502024e+08;-6.15545156498864e+01;1.73120770012554e+02
1.91866874066944e+08;-6.15143344460603e+01;1.73104943060788e+02
1.92309172890931e+08;-6.14741554739546e+01;1.73089079952479e+02
1.92752491319008e+08;-6.14339787295716e+01;1.73073180606285e+02
1.93196831701607e+08;-6.13938042089621e+01;1.73057244940686e+02
1.93642196394575e+08;-6.13536319082250e+01;1.73041272873991e+02
1.94088587759192e+08;-6.13134618235075e+01;1.73025264324336e+02
1.94536008162180e+08;-6.12732939510047e+01;1.73009219209680e+02
1.94984459975718e+08;-6.12331282869596e+01;1.72993137447811e+02
1.95433945577453e+08;-6.11929648276632e+01;1.72977018956339e+02
1.95884467350512e+08;-6.11528035694542e+01;1.72960863652702e+02
1.96336027683518e+08;-6.11126445087187e+01;1.72944671454160e+02
1.96788628970597e+08;-6.10724876418907e+01;1.72928442277800e+02
1.97242273611398e+08;-6.10323329654514e+01;1.72912176040531e+02
1.97696964011099e+08;-6.09921804759296e+01;1.72895872659087e+02
1.98152702580422e+08;-6.09520301699011e+01;1.72879532050025e+02
1.98609491735649e+08;-6.09118820439892e+01;1.72863154129725e+02
1.99067333898631e+08;-6.08717360948640e+01;1.72846738814390e+02
1.99526231496800e+08;-6.08315923192429e+01;1.72830286020046e+02
1.99986186963186e+08;-6.07914507138900e+01;1.72813795662541e+02
2.00447202736427e+08;-6.07513112756164e+01;1.72797267657545e+02
2.00909281260784e+08;-6.07111740012798e+01;1.72780701920550e+02
2.01372424986150e+08;-6.06710388877847e+01;1.72764098366868e+02
2.01836636368067e+08;-6.06309059320823e+01;1.72747456911634e+02
2.02301917867738e+08;-6.05907751311701e+01;1.72730777469802e+02
2.02768271952038e+08;-6.05506464820920e+01;1.72714059956147e+02
2.03235701093532e+08;-6.05105199819387e+01;1.72697304285266e+02
2.03704207770482e+08;-6.04703956278465e+01;1.72680510371573e+02
2.04173794466862e+08;-6.04302734169986e+01;1.72663678129303e+02
2.04644463672377e+08;-6.03901533466238e+01;1.72646807472510e+02
2.05116217882466e+08;-6.03500354139973e+01;1.72629898315067e+02
2.05589059598323e+08;-6.03099196164400e+01;1.72612950570666e+02
2.06062991326909e+08;-6.02698059513190e+01;1.72595964152816e+02
2.06538015580961e+08;-6.02296944160470e+01;1.72578938974846e+02
2.07014134879012e+08;-6.01895850080826e+01;1.72561874949901e+02
2.07491351745399e+08;-6.01494777249302e+01;1.72544771990945e+02
2.07969668710277e+08;-6.01093725641394e+01;1.72527630010757e+02
2.08449088309636e+08;-6.00692695233060e+01;1.72510448921935e+02
2.08929613085311e+08;-6.00291686000707e+01;1.72493228636893e+02
2.09411245584996e+08;-5.99890697921201e+01;1.72475969067859e+02
2.09893988362259e+08;-5.99489730971860e+01;1.72458670126881e+02
2.10377843976554e+08;-5.99088785130453e+01;1.72441331725818e+02
2.10862814993235e+08;-5.98687860375204e+01;1.72423953776349e+02
2.11348903983571e+08;-5.98286956684789e+01;1.72406536189964e+02
2.11836113524756e+08;-5.97886074038335e+01;1.72389078877970e+02
2.12324446199928e+08;-5.97485212415417e+01;1.72371581751487e+02
2.12813904598177e+08;-5.97084371796064e+01;1.72354044721452e+02
2.13304491314563e+08;-5.96683552160752e+01;1.72336467698611e+02
2.13796208950128e+08;-5.96282753490407e+01;1.72318850593528e+02
2.14289060111911e+08;-5.95881975766404e+01;1.72301193316578e+02
2.14783047412958e+08;-5.95481218970563e+01;1.72283495777949e+02
2.15278173472342e+08;-5.95080483085156e+01;1.72265757887643e+02
2.15774440915171e+08;-5.94679768092897e+01;1.72247979555472e+02
2.16271852372606e+08;-5.94279073976949e+01;1.72230160691061e+02
2.16770410481873e+08;-5.93878400720922e+01;1.72212301203848e+02
2.17270117886278e+08;-5.93477748308868e+01;1.72194401003082e+02
2.17770977235219e+08;-5.93077116725286e+01;1.72176459997820e+02
2.18272991184203e+08;-5.92676505955120e+01;1.72158478096934e+02
2.18776162394858e+08;-5.92275915983755e+01;1.72140455209105e+02
2.19280493534947e+08;-5.91875346797023e+01;1.72122391242823e+02
2.19785987278385e+08;-5.91474798381196e+01;1.72104286106389e+02
2.20292646305247e+08;-5.91074270722991e+01;1.72086139707914e+02
2.20800473301792e+08;-5.90673763809566e+01;1.72067951955318e+02
2.21309470960465e+08;-5.90273277628521e+01;1.72049722756329e+02
2.21819641979923e+08;-5.89872812167897e+01;1.72031452018486e+02
2.22330989065041e+08;-5.89472367416177e+01;1.72013139649134e+02
2.22843514926931e+08;-5.89071943362282e+01;1.71994785555426e+02
2.23357222282954e+08;-5.88671539995577e+01;1.71976389644326e+02
2.23872113856734e+08;-5.88271157305864e+01;1.71957951822603e+02
2.24388192378177e+08;-5.87870795283386e+01;1.71939471996833e+02
2.24905460583478e+08;-5.87470453918823e+01;1.71920950073401e+02
2.25423921215142e+08;-5.87070133203297e+01;1.71902385958495e+02
2.25943577021997e+08;-5.86669833128365e+01;1.71883779558114e+02
2.26464430759205e+08;-5.86269553686026e+01;1.71865130778060e+02
2.26986485188281e+08;-5.85869294868714e+01;1.71846439523941e+02
2.27509743077105e+08;-5.85469056669301e+01;1.71827705701172e+02
2.28034207199940e+08;-5.85068839081096e+01;1.71808929214971e+02
2.28559880337441e+08;-5.84668642097847e+01;1.71790109970362e+02
2.29086765276675e+08;-5.84268465713737e+01;1.71771247872175e+02
2.29614864811134e+08;-5.83868309923385e+01;1.71752342825042e+02
2.30144181740748e+08;-5.83468174721848e+01;1.71733394733401e+02
2.30674718871904e+08;-5.83068060104617e+01;1.71714403501491e+02
2.31206479017456e+08;-5.82667966067620e+01;1.71695369033357e+02
2.31739464996744e+08;-5.82267892607219e+01;1.71676291232846e+02
2.32273679635607e+08;-5.81867839720215e+01;1.71657170003608e+02
2.32809125766397e+08;-5.81467807403839e+01;1.71638005249096e+02
2.33345806227996e+08;-5.81067795655760e+01;1.71618796872565e+02
2.33883723865831e+08;-5.80667804474081e+01;1.71599544777071e+02
2.34422881531887e+08;-5.80267833857340e+01;1.71580248865473e+02
2.34963282084726e+08;-5.79867883804509e+01;1.71560909040432e+02
2.35504928389496e+08;-5.79467954314993e+01;1.71541525204407e+02
2.36047823317952e+08;-5.79068045388632e+01;1.71522097259662e+02
2.36591969748470e+08;-5.78668157025701e+01;1.71502625108258e+02
2.37137370566059e+08;-5.78268289226907e+01;1.71483108652058e+02
2.37684028662381e+08;-5.77868441993392e+01;1.71463547792725e+02
2.38231946935762e+08;-5.77468615326729e+01;1.71443942431720e+02
2.38781128291211e+08;-5.77068809228928e+01;1.71424292470307e+02
2.39331575640432e+08;-5.76669023702430e+01;1.71404597809544e+02
2.39883291901842e+08;-5.76269258750109e+01;1.71384858350293e+02
2.40436280000586e+08;-5.75869514375274e+01;1.71365073993212e+02
2.40990542868552e+08;-5.75469790581664e+01;1.71345244638756e+02
2.41546083444386e+08;-5.75070087373455e+01;1.71325370187180e+02
2.42102904673509e+08;-5.74670404755252e+01;1.71305450538536e+02
2.42661009508133e+08;-5.74270742732096e+01;1.71285485592674e+02
2.43220400907273e+08;-5.73871101309459e+01;1.71265475249240e+02
2.43781081836766e+08;-5.73471480493246e+01;1.71245419407679e+02
2.44343055269288e+08;-5.73071880289797e+01;1.71225317967229e+02
2.44906324184365e+08;-5.72672300705881e+01;1.71205170826927e+02
2.45470891568393e+08;-5.72272741748702e+01;1.71184977885606e+02
2.46036760414652e+08;-5.71873203425898e+01;1.71164739041894e+02
2.46603933723323e+08;-5.71473685745538e+01;1.71144454194214e+02
2.47172414501502e+08;-5.71074188716124e+01;1.71124123240786e+02
2.47742205763217e+08;-5.70674712346592e+01;1.71103746079622e+02
2.48313310529446e+08;-5.70275256646309e+01;1.71083322608531e+02
2.48885731828127e+08;-5.69875821625077e+01;1.71062852725116e+02
2.49459472694184e+08;-5.69476407293131e+01;1.71042336326774e+02
2.50034536169531e+08;-5.69077013661137e+01;1.71021773310694e+02
2.50610925303099e+08;-5.68677640740197e+01;1.71001163573862e+02
2.51188643150845e+08;-5.68278288541844e+01;1.70980507013055e+02
2.51767692775773e+08;-5.67878957078045e+01;1.70959803524842e+02
2.52348077247944e+08;-5.67479646361202e+01;1.70939053005588e+02
2.52929799644501e+08;-5.67080356404149e+01;1.70918255351447e+02
2.53512863049677e+08;-5.66681087220154e+01;1.70897410458368e+02
2.54097270554816e+08;-5.66281838822920e+01;1.70876518222090e+02
2.54683025258390e+08;-5.65882611226581e+01;1.70855578538144e+02
2.55270130266010e+08;-5.65483404445710e+01;1.70834591301853e+02
2.55858588690450e+08;-5.65084218495309e+01;1.70813556408332e+02
2.56448403651656e+08;-5.64685053390819e+01;1.70792473752484e+02
2.57039578276771e+08;-5.64285909148112e+01;1.70771343229006e+02
2.57632115700142e+08;-5.63886785783498e+01;1.70750164732382e+02
2.58226019063344e+08;-5.63487683313720e+01;1.70728938156889e+02
2.58821291515193e+08;-5.63088601755958e+01;1.70707663396592e+02
2.59417936211765e+08;-5.62689541127824e+01;1.70686340345345e+02
2.60015956316410e+08;-5.62290501447369e+01;1.70664968896795e+02
2.60615354999772e+08;-5.61891482733080e+01;1.70643548944373e+02
2.61216135439803e+08;-5.61492485003877e+01;1.70622080381303e+02
2.61818300821781e+08;-5.61093508279120e+01;1.70600563100594e+02
2.62421854338326e+08;-5.60694552578604e+01;1.70578996995046e+02
2.63026799189420e+08;-5.60295617922559e+01;1.70557381957246e+02
2.63633138582419e+08;-5.59896704331656e+01;1.70535717879569e+02
2.64240875732076e+08;-5.59497811827001e+01;1.70514004654176e+02
2.64850013860551e+08;-5.59098940430137e+01;1.70492242173017e+02
2.65460556197434e+08;-5.58700090163048e+01;1.70470430327829e+02
2.66072505979761e+08;-5.58301261048153e+01;1.70448569010135e+02
2.66685866452028e+08;-5.57902453108312e+01;1.70426658111245e+02
2.67300640866211e+08;-5.57503666366823e+01;1.70404697522254e+02
2.67916832481783e+08;-5.57104900847423e+01;1.70382687134045e+02
2.68534444565730e+08;-5.56706156574290e+01;1.70360626837285e+02
2.69153480392570e+08;-5.56307433572040e+01;1.70338516522427e+02
2.69773943244370e+08;-5.55908731865730e+01;1.70316356079711e+02
2.70395836410762e+08;-5.55510051480859e+01;1.70294145399159e+02
2.71019163188962e+08;-5.55111392443366e+01;1.70271884370580e+02
2.71643926883786e+08;-5.54712754779631e+01;1.70249572883567e+02
2.72270130807668e+08;-5.54314138516477e+01;1.70227210827496e+02
2.72897778280681e+08;-5.53915543681168e+01;1.70204798091530e+02
2.73526872630548e+08;-5.53516970301411e+01;1.70182334564613e+02
2.74157417192665e+08;-5.53118418405356e+01;1.70159820135474e+02
2.74789415310116e+08;-5.52719888021598e+01;1.70137254692624e+02
2.75422870333692e+08;-5.52321379179174e+01;1.70114638124360e+02
2.76057785621910e+08;-5.51922891907565e+01;1.70091970318758e+02
2.76694164541026e+08;-5.51524426236699e+01;1.70069251163680e+02
2.77332010465059e+08;-5.51125982196947e+01;1.70046480546768e+02
2.77971326775803e+08;-5.50727559819127e+01;1.70023658355449e+02
2.78612116862851e+08;-5.50329159134504e+01;1.70000784476928e+02
2.79254384123608e+08;-5.49930780174786e+01;1.69977858798196e+02
2.79898131963310e+08;-5.49532422972134e+01;1.69954881206023e+02
2.80543363795045e+08;-5.49134087559150e+01;1.69931851586960e+02
2.81190083039767e+08;-5.48735773968890e+01;1.69908769827341e+02
2.81838293126318e+08;-5.48337482234855e+01;1.69885635813279e+02
2.82487997491443e+08;-5.47939212390997e+01;1.69862449430668e+02
2.83139199579810e+08;-5.47540964471716e+01;1.69839210565184e+02
2.83791902844027e+08;-5.47142738511864e+01;1.69815919102281e+02
2.84446110744663e+08;-5.46744534546744e+01;1.69792574927195e+02
2.85101826750262e+08;-5.46346352612109e+01;1.69769177924939e+02
2.85759054337365e+08;-5.45948192744164e+01;1.69745727980309e+02
2.86417796990528e+08;-5.45550054979567e+01;1.69722224977878e+02
2.87078058202339e+08;-5.45151939355430e+01;1.69698668801999e+02
2.87739841473437e+08;-5.44753845909317e+01;1.69675059336803e+02
2.88403150312530e+08;-5.44355774679248e+01;1.69651396466201e+02
2.89067988236417e+08;-5.43957725703696e+01;1.69627680073881e+02
2.89734358770001e+08;-5.43559699021592e+01;1.69603910043312e+02
2.90402265446314e+08;-5.43161694672320e+01;1.69580086257738e+02
2.91071711806529e+08;-5.42763712695723e+01;1.69556208600182e+02
2.91742701399985e+08;-5.42365753132102e+01;1.69532276953446e+02
2.92415237784201e+08;-5.41967816022213e+01;1.69508291200107e+02
2.93089324524899e+08;-5.41569901407274e+01;1.69484251222523e+02
2.93764965196020e+08;-5.41172009328960e+01;1.69460156902824e+02
2.94442163379743e+08;-5.40774139829408e+01;1.69436008122922e+02
2.95120922666505e+08;-5.40376292951214e+01;1.69411804764502e+02
2.95801246655021e+08;-5.39978468737437e+01;1.69387546709029e+02
2.96483138952300e+08;-5.39580667231598e+01;1.69363233837740e+02
2.97166603173668e+08;-5.39182888477678e+01;1.69338866031652e+02
2.97851642942784e+08;-5.38785132520126e+01;1.69314443171556e+02
2.98538261891661e+08;-5.38387399403852e+01;1.69289965138020e+02
2.99226463660683e+08;-5.37989689174232e+01;1.69265431811385e+02
2.99916251898629e+08;-5.37592001877108e+01;1.69240843071772e+02
3.00607630262687e+08;-5.37194337558788e+01;1.69216198799073e+02
3.01300602418476e+08;-5.36796696266049e+01;1.69191498872958e+02
3.01995172040065e+08;-5.36399078046133e+01;1.69166743172869e+02
3.02691342809993e+08;-5.36001482946753e+01;1.69141931578024e+02
3.03389118419290e+08;-5.35603911016091e+01;1.69117063967418e+02
3.04088502567490e+08;-5.35206362302799e+01;1.69092140219817e+02
3.04789498962660e+08;-5.34808836856001e+01;1.69067160213763e+02
3.05492111321413e+08;-5.34411334725293e+01;1.69042123827571e+02
3.06196343368929e+08;-5.34013855960743e+01;1.69017030939331e+02
3.06902198838977e+08;-5.33616400612892e+01;1.68991881426906e+02
3.07609681473931e+08;-5.33218968732757e+01;1.68966675167932e+02
3.08318795024796e+08;-5.32821560371830e+01;1.68941412039820e+02
3.09029543251219e+08;-5.32424175582079e+01;1.68916091919754e+02
3.09741929921517e+08;-5.32026814415949e+01;1.68890714684689e+02
3.10455958812695e+08;-5.31629476926361e+01;1.68865280211356e+02
3.11171633710460e+08;-5.31232163166719e+01;1.68839788376257e+02
3.11888958409252e+08;-5.30834873190902e+01;1.68814239055666e+02
3.12607936712254e+08;-5.30437607053272e+01;1.68788632125632e+02
3.13328572431416e+08;-5.30040364808673e+01;1.68762967461974e+02
3.14050869387479e+08;-5.29643146512430e+01;1.68737244940284e+02
3.14774831409989e+08;-5.29245952220351e+01;1.68711464435927e+02
3.15500462337319e+08;-5.28848781988728e+01;1.68685625824038e+02
3.16227766016694e+08;-5.28451635874341e+01;1.68659728979525e+02
3.16956746304205e+08;-5.28054513934452e+01;1.68633773777069e+02
3.17687407064833e+08;-5.27657416226813e+01;1.68607760091120e+02
3.18419752172468e+08;-5.27260342809662e+01;1.68581687795901e+02
3.19153785509931e+08;-5.26863293741727e+01;1.68555556765406e+02
3.19889510968994e+08;-5.26466269082226e+01;1.68529366873401e+02
3.20626932450401e+08;-5.26069268890866e+01;1.68503117993420e+02
3.21366053863886e+08;-5.25672293227849e+01;1.68476809998772e+02
3.22106879128197e+08;-5.25275342153867e+01;1.68450442762535e+02
3.22849412171117e+08;-5.24878415730107e+01;1.68424016157556e+02
3.23593656929481e+08;-5.24481514018251e+01;1.68397530056455e+02
3.24339617349202e+08;-5.24084637080477e+01;1.68370984331623e+02
3.25087297385286e+08;-5.23687784979459e+01;1.68344378855219e+02
3.25836701001860e+08;-5.23290957778371e+01;1.68317713499173e+02
3.26587832172187e+08;-5.22894155540883e+01;1.68290988135186e+02
3.27340694878689e+08;-5.22497378331168e+01;1.68264202634728e+02
3.28095293112970e+08;-5.22100626213898e+01;1.68237356869041e+02
3.28851630875833e+08;-5.21703899254248e+01;1.68210450709135e+02
3.29609712177308e+08;-5.21307197517898e+01;1.68183484025790e+02
3.30369541036664e+08;-5.20910521071028e+01;1.68156456689555e+02
3.31131121482440e+08;-5.20513869980329e+01;1.68129368570752e+02
3.31894457552459e+08;-5.20117244312993e+01;1.68102219539468e+02
3.32659553293853e+08;-5.19720644136725e+01;1.68075009465562e+02
3.33426412763083e+08;-5.19324069519735e+01;1.68047738218662e+02
3.34195040025962e+08;-5.18927520530745e+01;1.68020405668166e+02
3.34965439157675e+08;-5.18530997238986e+01;1.67993011683239e+02
3.35737614242802e+08;-5.18134499714204e+01;1.67965556132818e+02
3.36511569375337e+08;-5.17738028026656e+01;1.67938038885607e+02
3.37287308658715e+08;-5.17341582247116e+01;1.67910459810079e+02
3.38064836205827e+08;-5.16945162446871e+01;1.67882818774478e+02
3.38844156139048e+08;-5.16548768697727e+01;1.67855115646815e+02
3.39625272590253e+08;-5.16152401072006e+01;1.67827350294869e+02
3.40408189700846e+08;-5.15756059642553e+01;1.67799522586191e+02
3.41192911621773e+08;-5.15359744482729e+01;1.67771632388098e+02
3.41979442513553e+08;-5.14963455666420e+01;1.67743679567677e+02
3.42767786546294e+08;-5.14567193268033e+01;1.67715663991782e+02
3.43557947899718e+08;-5.14170957362501e+01;1.67687585527038e+02
3.44349930763181e+08;-5.13774748025280e+01;1.67659444039836e+02
3.45143739335699e+08;-5.13378565332356e+01;1.67631239396338e+02
3.45939377825964e+08;-5.12982409360240e+01;1.67602971462473e+02
3.46736850452373e+08;-5.12586280185972e+01;1.67574640103938e+02
3.47536161443047e+08;-5.12190177887126e+01;1.67546245186200e+02
3.48337315035853e+08;-5.11794102541804e+01;1.67517786574493e+02
3.49140315478427e+08;-5.11398054228643e+01;1.67489264133821e+02
3.49945167028197e+08;-5.11002033026813e+01;1.67460677728954e+02
3.50751873952408e+08;-5.10606039016020e+01;1.67432027224432e+02
3.51560440528137e+08;-5.10210072276509e+01;1.67403312484563e+02
3.52370871042326e+08;-5.09814132889061e+01;1.67374533373423e+02
3.53183169791795e+08;-5.09418220934996e+01;1.67345689754857e+02
3.53997341083273e+08;-5.09022336496177e+01;1.67316781492479e+02
3.54813389233413e+08;-5.08626479655009e+01;1.67287808449668e+02
3.55631318568823e+08;-5.08230650494439e+01;1.67258770489575e+02
3.56451133426081e+08;-5.07834849097960e+01;1.67229667475118e+02
3.57272838151765e+08;-5.07439075549612e+01;1.67200499268983e+02
3.58096437102472e+08;-5.07043329933983e+01;1.67171265733624e+02
3.58921934644841e+08;-5.06647612336207e+01;1.67141966731265e+02
3.59749335155578e+08;-5.06251922841973e+01;1.67112602123897e+02
3.60578643021477e+08;-5.05856261537519e+01;1.67083171773280e+02
3.61409862639448e+08;-5.05460628509636e+01;1.67053675540942e+02
3.62242998416533e+08;-5.05065023845673e+01;1.67024113288180e+02
3.63078054769935e+08;-5.04669447633532e+01;1.66994484876058e+02
3.63915036127041e+08;-5.04273899961674e+01;1.66964790165412e+02
3.64753946925441e+08;-5.03878380919118e+01;1.66935029016844e+02
3.65594791612957e+08;-5.03482890595446e+01;1.66905201290724e+02
3.66437574647665e+08;-5.03087429080800e+01;1.66875306847193e+02
3.67282300497916e+08;-5.02691996465885e+01;1.66845345546159e+02
3.68128973642363e+08;-5.02296592841972e+01;1.66815317247300e+02
3.68977598569981e+08;-5.01901218300900e+01;1.66785221810062e+02
3.69828179780097e+08;-5.01505872935072e+01;1.66755059093660e+02
3.70680721782406e+08;-5.01110556837464e+01;1.66724828957078e+02
3.71535229097002e+08;-5.00715270101622e+01;1.66694531259070e+02
3.72391706254398e+08;-5.00320012821663e+01;1.66664165858159e+02
3.73250157795549e+08;-4.99924785092280e+01;1.66633732612637e+02
3.74110588271882e+08;-4.99529587008741e+01;1.66603231380564e+02
3.74973002245312e+08;-4.99134418666890e+01;1.66572662019771e+02
3.75837404288272e+08;-4.98739280163151e+01;1.66542024387858e+02
3.76703798983736e+08;-4.98344171594528e+01;1.66511318342195e+02
3.77572190925243e+08;-4.97949093058606e+01;1.66480543739922e+02
3.78442584716920e+08;-4.97554044653553e+01;1.66449700437947e+02
3.79314984973508e+08;-4.97159026478125e+01;1.66418788292951e+02
3.80189396320387e+08;-4.96764038631660e+01;1.66387807161381e+02
3.81065823393598e+08;-4.96369081214088e+01;1.66356756899459e+02
3.81944270839871e+08;-4.95974154325927e+01;1.66325637363173e+02
3.82824743316647e+08;-4.95579258068286e+01;1.66294448408284e+02
3.83707245492103e+08;-4.95184392542869e+01;1.66263189890323e+02
3.84591782045177e+08;-4.94789557851971e+01;1.66231861664590e+02
3.85478357665595e+08;-4.94394754098488e+01;1.66200463586159e+02
3.86366977053892e+08;-4.93999981385910e+01;1.66168995509873e+02
3.87257644921439e+08;-4.93605239818328e+01;1.66137457290345e+02
3.88150365990470e+08;-4.93210529500436e+01;1.66105848781962e+02
3.89045144994102e+08;-4.92815850537527e+01;1.66074169838880e+02
3.89941986676364e+08;-4.92421203035503e+01;1.66042420315029e+02
3.90840895792222e+08;-4.92026587100869e+01;1.66010600064109e+02
3.91741877107603e+08;-4.91632002840740e+01;1.65978708939593e+02
3.92644935399419e+08;-4.91237450362840e+01;1.65946746794724e+02
3.93550075455597e+08;-4.90842929775504e+01;1.65914713482520e+02
3.94457302075097e+08;-4.90448441187682e+01;1.65882608855770e+02
3.95366620067946e+08;-4.90053984708936e+01;1.65850432767036e+02
3.96278034255257e+08;-4.89659560449447e+01;1.65818185068653e+02
3.97191549469258e+08;-4.89265168520014e+01;1.65785865612729e+02
3.98107170553314e+08;-4.88870809032055e+01;1.65753474251146e+02
3.99024902361959e+08;-4.88476482097612e+01;1.65721010835557e+02
3.99944749760913e+08;-4.88082187829349e+01;1.65688475217391e+02
4.00866717627118e+08;-4.87687926340556e+01;1.65655867247851e+02
4.01790810848755e+08;-4.87293697745151e+01;1.65623186777913e+02
4.02717034325274e+08;-4.86899502157679e+01;1.65590433658328e+02
4.03645392967419e+08;-4.86505339693318e+01;1.65557607739622e+02
4.04575891697256e+08;-4.86111210467879e+01;1.65524708872094e+02
4.05508535448197e+08;-4.85717114597805e+01;1.65491736905821e+02
4.06443329165026e+08;-4.85323052200178e+01;1.65458691690653e+02
4.07380277803925e+08;-4.84929023392717e+01;1.65425573076216e+02
4.08319386332504e+08;-4.84535028293782e+01;1.65392380911913e+02
4.09260659729822e+08;-4.84141067022372e+01;1.65359115046922e+02
4.10204102986418e+08;-4.83747139698135e+01;1.65325775330198e+02
4.11149721104333e+08;-4.83353246441359e+01;1.65292361610473e+02
4.12097519097140e+08;-4.82959387372983e+01;1.65258873736254e+02
4.13047501989971e+08;-4.82565562614595e+01;1.65225311555828e+02
4.13999674819540e+08;-4.82171772288434e+01;1.65191674917257e+02
4.14954042634172e+08;-4.81778016517391e+01;1.65157963668384e+02
4.15910610493830e+08;-4.81384295425015e+01;1.65124177656826e+02
4.16869383470143e+08;-4.80990609135509e+01;1.65090316729983e+02
4.17830366646429e+08;-4.80596957773736e+01;1.65056380735030e+02
4.18793565117725e+08;-4.80203341465223e+01;1.65022369518922e+02
4.19758983990814e+08;-4.79809760336154e+01;1.64988282928396e+02
4.20726628384250e+08;-4.79416214513382e+01;1.64954120809965e+02
4.21696503428388e+08;-4.79022704124427e+01;1.64919883009924e+02
4.22668614265408e+08;-4.78629229297475e+01;1.64885569374349e+02
4.23642966049346e+08;-4.78235790161385e+01;1.64851179749096e+02
4.24619563946117e+08;-4.77842386845688e+01;1.64816713979802e+02
4.25598413133547e+08;-4.77449019480590e+01;1.64782171911885e+02
4.26579518801396e+08;-4.77055688196973e+01;1.64747553390547e+02
4.27562886151389e+08;-4.76662393126399e+01;1.64712858260770e+02
4.28548520397242e+08;-4.76269134401108e+01;1.64678086367320e+02
4.29536426764689e+08;-4.75875912154027e+01;1.64643237554744e+02
