Freq;Voutdb;Voutrad
7.85235634610034e+00;5.26136739572464e-06;-1.84253998649642e-02
7.87045789695061e+00;5.28565287853517e-06;-1.84678748110863e-02
7.88860117618517e+00;5.31005016726457e-06;-1.85104476723391e-02
7.90678627999787e+00;5.33456038631704e-06;-1.85531186737436e-02
7.92501330480434e+00;5.35918365141085e-06;-1.85958880426078e-02
7.94328234724244e+00;5.38392039263482e-06;-1.86387560046024e-02
7.96159350417281e+00;5.40877152416984e-06;-1.86817227883400e-02
7.97994687267938e+00;5.43373727938204e-06;-1.87247886201550e-02
7.99834255006990e+00;5.45881828701155e-06;-1.87679537293075e-02
8.01678063387641e+00;5.48401517772712e-06;-1.88112183450639e-02
8.03526122185579e+00;5.50932828711350e-06;-1.88545826947359e-02
8.05378441199028e+00;5.53475795461272e-06;-1.88980470102012e-02
8.07235030248799e+00;5.56030541263347e-06;-1.89416115216982e-02
8.09095899178343e+00;5.58597051073972e-06;-1.89852764591558e-02
8.10961057853802e+00;5.61175418818478e-06;-1.90290420551074e-02
8.12830516164060e+00;5.63765689434390e-06;-1.90729085420792e-02
8.14704284020800e+00;5.66367907666366e-06;-1.91168761503173e-02
8.16582371358553e+00;5.68982148731793e-06;-1.91609451149669e-02
8.18464788134750e+00;5.71608448117788e-06;-1.92051156705268e-02
8.20351544329778e+00;5.74246881813198e-06;-1.92493880485468e-02
8.22242649947031e+00;5.76897495719868e-06;-1.92937624864479e-02
8.24138115012962e+00;5.79560315681646e-06;-1.93382392161297e-02
8.26037949577138e+00;5.82235448160100e-06;-1.93828184763077e-02
8.27942163712293e+00;5.84922930185266e-06;-1.94275005021387e-02
8.29850767514382e+00;5.87622818459447e-06;-1.94722855310533e-02
8.31763771102630e+00;5.90335160813136e-06;-1.95171738001565e-02
8.33681184619593e+00;5.93060034778092e-06;-1.95621655481820e-02
8.35603018231207e+00;5.95797477384347e-06;-1.96072610119119e-02
8.37529282126841e+00;5.98547557098984e-06;-1.96524604320404e-02
8.39459986519356e+00;6.01310322331090e-06;-1.96977640469813e-02
8.41395141645154e+00;6.04085851769609e-06;-1.97431720987319e-02
8.43334757764234e+00;6.06874173958492e-06;-1.97886848263695e-02
8.45278845160248e+00;6.09675378194277e-06;-1.98343024718854e-02
8.47227414140554e+00;6.12489504207102e-06;-1.98800252766273e-02
8.49180475036272e+00;6.15316631264504e-06;-1.99258534839176e-02
8.51138038202334e+00;6.18156809125618e-06;-1.99717873360784e-02
8.53100114017547e+00;6.21010078870636e-06;-2.00178270764213e-02
8.55066712884641e+00;6.23876560268814e-06;-2.00639729508655e-02
8.57037845230327e+00;6.26756224775950e-06;-2.01102252017502e-02
8.59013521505353e+00;6.29649212219294e-06;-2.01565840753111e-02
8.60993752184558e+00;6.32555545356823e-06;-2.02030498171521e-02
8.62978547766927e+00;6.35475285326721e-06;-2.02496226735323e-02
8.64967918775650e+00;6.38408513903762e-06;-2.02963028919887e-02
8.66961875758173e+00;6.41355273325320e-06;-2.03430907187770e-02
8.68960429286258e+00;6.44315616243499e-06;-2.03899864027617e-02
8.70963589956037e+00;6.47289655291524e-06;-2.04369901931312e-02
8.72971368388068e+00;6.50277403776963e-06;-2.04841023384234e-02
8.74983775227392e+00;6.53278955046504e-06;-2.05313230887970e-02
8.77000821143590e+00;6.56294362523704e-06;-2.05786526944223e-02
8.79022516830840e+00;6.59323680596448e-06;-2.06260914058052e-02
8.81048873007969e+00;6.62366972910153e-06;-2.06736394747382e-02
8.83079900418518e+00;6.65424333968692e-06;-2.07212971536728e-02
8.85115609830791e+00;6.68495789615874e-06;-2.07690646947421e-02
8.87156012037916e+00;6.71581423747972e-06;-2.08169423517063e-02
8.89201117857903e+00;6.74681313125244e-06;-2.08649303786510e-02
8.91250938133700e+00;6.77795492270431e-06;-2.09130290286869e-02
8.93305483733250e+00;6.80924048165651e-06;-2.09612385575313e-02
8.95364765549548e+00;6.84067066635824e-06;-2.10095592225332e-02
8.97428794500703e+00;6.87224584325209e-06;-2.10579912771322e-02
8.99497581529989e+00;6.90396658321788e-06;-2.11065349790118e-02
9.01571137605911e+00;6.93583376186265e-06;-2.11551905861756e-02
9.03649473722255e+00;6.96784815257480e-06;-2.12039583562948e-02
9.05732600898154e+00;7.00001042845273e-06;-2.12528385480367e-02
9.07820530178139e+00;7.03232098679740e-06;-2.13018314207191e-02
9.09913272632205e+00;7.06478059906849e-06;-2.13509372326614e-02
9.12010839355863e+00;7.09739026237812e-06;-2.14001562457980e-02
9.14113241470203e+00;7.13015055917791e-06;-2.14494887220526e-02
9.16220490121953e+00;7.16306159554209e-06;-2.14989349197622e-02
9.18332596483534e+00;7.19612485846067e-06;-2.15484951028037e-02
9.20449571753124e+00;7.22934065458779e-06;-2.15981695350702e-02
9.22571427154716e+00;7.26270968788016e-06;-2.16479584778280e-02
9.24698173938175e+00;7.29623307116898e-06;-2.16978621972488e-02
9.26829823379301e+00;7.32991090667108e-06;-2.17478809555905e-02
9.28966386779888e+00;7.36374411435230e-06;-2.17980150196692e-02
9.31107875467782e+00;7.39773371061109e-06;-2.18482646550050e-02
9.33254300796943e+00;7.43188001945938e-06;-2.18986301277773e-02
9.35405674147503e+00;7.46618405729559e-06;-2.19491117054506e-02
9.37562006925832e+00;7.50064645478747e-06;-2.19997096548564e-02
9.39723310564589e+00;7.53526784838872e-06;-2.20504242447769e-02
9.41889596522792e+00;7.57004906548968e-06;-2.21012557436758e-02
9.44060876285874e+00;7.60499085054857e-06;-2.21522044226089e-02
9.46237161365744e+00;7.64009403867032e-06;-2.22032705500431e-02
9.48418463300848e+00;7.67535907730052e-06;-2.22544543967237e-02
9.50604793656232e+00;7.71078681311595e-06;-2.23057562343744e-02
9.52796164023602e+00;7.74637820079797e-06;-2.23571763353608e-02
9.54992586021386e+00;7.78213388837205e-06;-2.24087149723894e-02
9.57194071294794e+00;7.81805474180143e-06;-2.24603724191505e-02
9.59400631515883e+00;7.85414111981357e-06;-2.25121489470344e-02
9.61612278383614e+00;7.89039418538427e-06;-2.25640448333244e-02
9.63829023623920e+00;7.92681471190137e-06;-2.26160603526655e-02
9.66050878989762e+00;7.96340336860539e-06;-2.26681957797373e-02
9.68277856261198e+00;8.00016073023288e-06;-2.27204513914863e-02
9.70509967245438e+00;8.03708788454204e-06;-2.27728274648476e-02
9.72747223776914e+00;8.07418530405075e-06;-2.28253242767834e-02
9.74989637717335e+00;8.11145398394183e-06;-2.28779421084878e-02
9.77237220955759e+00;8.14889490975483e-06;-2.29306812362476e-02
9.79489985408647e+00;8.18650847686140e-06;-2.29835419399525e-02
9.81747943019932e+00;8.22429568623028e-06;-2.30365245004775e-02
9.84011105761082e+00;8.26225713767029e-06;-2.30896291983580e-02
9.86279485631158e+00;8.30039422945265e-06;-2.31428563170690e-02
9.88553094656886e+00;8.33870718337016e-06;-2.31962061355261e-02
9.90831944892715e+00;8.37719679981151e-06;-2.32496789381957e-02
9.93116048420881e+00;8.41586430346904e-06;-2.33032750088653e-02
9.95405417351474e+00;8.45471010707214e-06;-2.33569946313648e-02
9.97700063822500e+00;8.49373524630509e-06;-2.34108380904647e-02
9.99999999999947e+00;8.53294053891437e-06;-2.34648056719373e-02
1.00230523807785e+01;8.57232701479827e-06;-2.35188976625231e-02
1.00461579027834e+01;8.61189511561584e-06;-2.35731143470195e-02
1.00693166885175e+01;8.65164577676134e-06;-2.36274560144498e-02
1.00925288607663e+01;8.69157994905816e-06;-2.36819229518892e-02
1.01157945425984e+01;8.73169847146785e-06;-2.37365154496794e-02
1.01391138573662e+01;8.77200219645247e-06;-2.37912337958693e-02
1.01624869287064e+01;8.81249188004139e-06;-2.38460782811260e-02
1.01859138805406e+01;8.85316858106251e-06;-2.39010491970911e-02
1.02093948370762e+01;8.89403295911250e-06;-2.39561468331286e-02
1.02329299228070e+01;8.93508598815846e-06;-2.40113714831691e-02
1.02565192625135e+01;8.97632833358298e-06;-2.40667234388597e-02
1.02801629812642e+01;9.01776137051289e-06;-2.41222029950964e-02
1.03038612044156e+01;9.05938537474284e-06;-2.41778104438732e-02
1.03276140576134e+01;9.10120173490018e-06;-2.42335460817178e-02
1.03514216667929e+01;9.14321093893131e-06;-2.42894102035461e-02
1.03752841581796e+01;9.18541406880772e-06;-2.43454031059075e-02
1.03992016582900e+01;9.22781203099342e-06;-2.44015250853347e-02
1.04231742939325e+01;9.27040581681315e-06;-2.44577764403371e-02
1.04472021922074e+01;9.31319598364470e-06;-2.45141574677945e-02
1.04712854805084e+01;9.35618373689320e-06;-2.45706684661916e-02
1.04954242865226e+01;9.39937008909846e-06;-2.46273097379586e-02
1.05196187382317e+01;9.44275560535281e-06;-2.46840815793241e-02
1.05438689639120e+01;9.48634135798422e-06;-2.47409842949824e-02
1.05681750921360e+01;9.53012837303300e-06;-2.47980181854004e-02
1.05925372517723e+01;9.57411747210217e-06;-2.48551835516987e-02
1.06169555719867e+01;9.61830954044032e-06;-2.49124806975943e-02
1.06414301822426e+01;9.66270587409901e-06;-2.49699099304258e-02
1.06659612123020e+01;9.70730675465841e-06;-2.50274715473820e-02
1.06905487922260e+01;9.75211368260725e-06;-2.50851658600232e-02
1.07151930523755e+01;9.79712750847817e-06;-2.51429931724174e-02
1.07398941234119e+01;9.84234898444255e-06;-2.52009537899157e-02
1.07646521362978e+01;9.88777922140112e-06;-2.52590480201692e-02
1.07894672222977e+01;9.93341918174831e-06;-2.53172761724604e-02
1.08143395129788e+01;9.97926973530319e-06;-2.53756385537881e-02
1.08392691402114e+01;1.00253320064669e-05;-2.54341354757117e-02
1.08642562361700e+01;1.00716069171322e-05;-2.54927672475134e-02
1.08893009333337e+01;1.01180952985449e-05;-2.55515341781493e-02
1.09144033644870e+01;1.01647982442476e-05;-2.56104365811487e-02
1.09395636627203e+01;1.02117170869360e-05;-2.56694747700320e-02
1.09647819614312e+01;1.02588520792599e-05;-2.57286490540856e-02
1.09900583943246e+01;1.03062049107156e-05;-2.57879597507552e-02
1.10153930954135e+01;1.03537761965397e-05;-2.58474071719243e-02
1.10407861990201e+01;1.04015670379892e-05;-2.59069916340754e-02
1.10662378397760e+01;1.04495785035342e-05;-2.59667134533368e-02
1.10917481526234e+01;1.04978117060034e-05;-2.60265729458464e-02
1.11173172728153e+01;1.05462673763526e-05;-2.60865704287277e-02
1.11429453359167e+01;1.05949467855600e-05;-2.61467062200793e-02
1.11686324778050e+01;1.06438509172347e-05;-2.62069806393052e-02
1.11943788346709e+01;1.06929806604818e-05;-2.62673940044999e-02
1.12201845430190e+01;1.07423372592782e-05;-2.63279466386728e-02
1.12460497396686e+01;1.07919216046577e-05;-2.63886388602378e-02
1.12719745617545e+01;1.08417350563162e-05;-2.64494709944843e-02
1.12979591467273e+01;1.08917780636261e-05;-2.65104433582027e-02
1.13240036323549e+01;1.09420523893715e-05;-2.65715562796151e-02
1.13501081567225e+01;1.09925586025011e-05;-2.66328100810710e-02
1.13762728582337e+01;1.10432980241377e-05;-2.66942050875182e-02
1.14024978756110e+01;1.10942715298854e-05;-2.67557416239287e-02
1.14287833478971e+01;1.11454803965081e-05;-2.68174200172042e-02
1.14551294144547e+01;1.11969256674026e-05;-2.68792405942681e-02
1.14815362149682e+01;1.12486083281061e-05;-2.69412036826917e-02
1.15080038894437e+01;1.13005296785260e-05;-2.70033096113436e-02
1.15345325782103e+01;1.13526905209775e-05;-2.70655587087811e-02
1.15611224219203e+01;1.14050922055129e-05;-2.71279513058432e-02
1.15877735615506e+01;1.14577357986727e-05;-2.71904877326972e-02
1.16144861384028e+01;1.15106223631399e-05;-2.72531683205162e-02
1.16412602941042e+01;1.15637530792454e-05;-2.73159934034050e-02
1.16680961706090e+01;1.16171288650231e-05;-2.73789633135099e-02
1.16949939101980e+01;1.16707511033124e-05;-2.74420783826216e-02
1.17219536554806e+01;1.17246209860157e-05;-2.75053389494423e-02
1.17489755493946e+01;1.17787393038758e-05;-2.75687453460991e-02
1.17760597352074e+01;1.18331075515938e-05;-2.76322979106185e-02
1.18032063565166e+01;1.18877268381400e-05;-2.76959969787237e-02
1.18304155572510e+01;1.19425980159739e-05;-2.77598428881230e-02
1.18576874816709e+01;1.19977226569423e-05;-2.78238359794487e-02
1.18850222743695e+01;1.20531017735830e-05;-2.78879765897263e-02
1.19124200802731e+01;1.21087362395704e-05;-2.79522650586342e-02
1.19398810446420e+01;1.21646276884682e-05;-2.80167017287398e-02
1.19674053130717e+01;1.22207771559575e-05;-2.80812869413471e-02
1.19949930314931e+01;1.22771857837955e-05;-2.81460210387155e-02
1.20226443461734e+01;1.23338547619556e-05;-2.82109043627848e-02
1.20503594037173e+01;1.23907852013363e-05;-2.82759372594221e-02
1.20781383510671e+01;1.24479786024238e-05;-2.83411200728387e-02
1.21059813355041e+01;1.25054358311778e-05;-2.84064531482526e-02
1.21338885046491e+01;1.25631583051524e-05;-2.84719368315160e-02
1.21618600064630e+01;1.26211473011100e-05;-2.85375714714242e-02
1.21898959892480e+01;1.26794038470168e-05;-2.86033574148307e-02
1.22179966016480e+01;1.27379294838606e-05;-2.86692950121506e-02
1.22461619926498e+01;1.27967249406662e-05;-2.87353846092496e-02
1.22743923115834e+01;1.28557921769388e-05;-2.88016265614551e-02
1.23026877081231e+01;1.29151317866977e-05;-2.88680212149547e-02
1.23310483322884e+01;1.29747453379313e-05;-2.89345689250776e-02
1.23594743344444e+01;1.30346341382602e-05;-2.90012700451916e-02
1.23879658653030e+01;1.30947994586603e-05;-2.90681249273650e-02
1.24165230759234e+01;1.31552422229503e-05;-2.91351339253025e-02
1.24451461177131e+01;1.32159640704784e-05;-2.92022973956203e-02
1.24738351424287e+01;1.32769663339374e-05;-2.92696156946398e-02
1.25025903021765e+01;1.33382500567220e-05;-2.93370891776883e-02
1.25314117494134e+01;1.33998166428850e-05;-2.94047182043505e-02
1.25602996369480e+01;1.34616674945503e-05;-2.94725031322250e-02
1.25892541179409e+01;1.35238037226154e-05;-2.95404443202475e-02
1.26182753459060e+01;1.35862267986354e-05;-2.96085421296311e-02
1.26473634747108e+01;1.36489380938758e-05;-2.96767969212378e-02
1.26765186585777e+01;1.37119387423777e-05;-2.97452090562922e-02
1.27057410520847e+01;1.37752302754842e-05;-2.98137788989392e-02
1.27350308101659e+01;1.38388137867346e-05;-2.98825068103873e-02
1.27643880881127e+01;1.39026909791222e-05;-2.99513931577194e-02
1.27938130415745e+01;1.39668630021169e-05;-3.00204383040984e-02
1.28233058265595e+01;1.40313311710527e-05;-3.00896426172856e-02
1.28528665994354e+01;1.40960968456226e-05;-3.01590064620638e-02
1.28824955169306e+01;1.41611615610267e-05;-3.02285302078105e-02
1.29121927361346e+01;1.42265265419522e-05;-3.02982142229222e-02
1.29419584144991e+01;1.42921933216704e-05;-3.03680588764383e-02
1.29717927098388e+01;1.43581630477223e-05;-3.04380645383927e-02
1.30016957803321e+01;1.44244375137472e-05;-3.05082315820756e-02
1.30316677845222e+01;1.44910176300615e-05;-3.05785603755532e-02
1.30617088813176e+01;1.45579052597360e-05;-3.06490512960368e-02
1.30918192299933e+01;1.46251015213813e-05;-3.07197047145309e-02
1.31219989901912e+01;1.46926079347679e-05;-3.07905210059655e-02
1.31522483219216e+01;1.47604260350953e-05;-3.08615005468898e-02
1.31825673855633e+01;1.48285571646977e-05;-3.09326437135454e-02
1.32129563418650e+01;1.48970027141256e-05;-3.10039508818390e-02
1.32434153519459e+01;1.49657642359360e-05;-3.10754224305993e-02
1.32739445772966e+01;1.50348431341799e-05;-3.11470587383514e-02
1.33045441797801e+01;1.51042408861967e-05;-3.12188601849260e-02
1.33352143216324e+01;1.51739589056805e-05;-3.12908271521081e-02
1.33659551654636e+01;1.52439988666930e-05;-3.13629600210131e-02
1.33967668742585e+01;1.53143619649904e-05;-3.14352591731121e-02
1.34276496113778e+01;1.53850499864962e-05;-3.15077249931222e-02
1.34586035405587e+01;1.54560641327523e-05;-3.15803578631501e-02
1.34896288259157e+01;1.55274062108971e-05;-3.16531581715210e-02
1.35207256319420e+01;1.55990775806220e-05;-3.17261263009870e-02
1.35518941235095e+01;1.56710796671921e-05;-3.17992626405266e-02
1.35831344658707e+01;1.57434141909562e-05;-3.18725675774718e-02
1.36144468246587e+01;1.58160824441027e-05;-3.19460414985046e-02
1.36458313658884e+01;1.58890864131339e-05;-3.20196847968269e-02
1.36772882559577e+01;1.59624270469380e-05;-3.20934978594706e-02
1.37088176616477e+01;1.60361063493751e-05;-3.21674810802919e-02
1.37404197501243e+01;1.61101257399241e-05;-3.22416348502136e-02
1.37720946889386e+01;1.61844867306390e-05;-3.23159595621289e-02
1.38038426460280e+01;1.62591910032948e-05;-3.23904556108857e-02
1.38356637897170e+01;1.63342400930892e-05;-3.24651233916602e-02
1.38675582887180e+01;1.64096356914404e-05;-3.25399633009191e-02
1.38995263121327e+01;1.64853791908257e-05;-3.26149757328738e-02
1.39315680294522e+01;1.65614722537332e-05;-3.26901610869315e-02
1.39636836105585e+01;1.66379166467984e-05;-3.27655197625190e-02
1.39958732257253e+01;1.67147138377156e-05;-3.28410521567630e-02
1.40281370456187e+01;1.67918655564754e-05;-3.29167586730046e-02
1.40604752412983e+01;1.68693734385648e-05;-3.29926397113152e-02
1.40928879842179e+01;1.69472388263153e-05;-3.30686956727577e-02
1.41253754462267e+01;1.70254638740207e-05;-3.31449269626097e-02
1.41579377995699e+01;1.71040499934439e-05;-3.32213339855331e-02
1.41905752168901e+01;1.71829988451437e-05;-3.32979171441980e-02
1.42232878712273e+01;1.72623119103143e-05;-3.33746768445786e-02
1.42560759360210e+01;1.73419913644641e-05;-3.34516134968412e-02
1.42889395851102e+01;1.74220383994893e-05;-3.35287275063168e-02
1.43218789927346e+01;1.75024549151012e-05;-3.36060192812132e-02
1.43548943335357e+01;1.75832426181456e-05;-3.36834892340349e-02
1.43879857825576e+01;1.76644033215440e-05;-3.37611377739822e-02
1.44211535152478e+01;1.77459386434243e-05;-3.38389653128984e-02
1.44543977074584e+01;1.78278502173432e-05;-3.39169722622723e-02
1.44877185354467e+01;1.79101398793659e-05;-3.39951590375400e-02
1.45211161758765e+01;1.79928094211982e-05;-3.40735260521578e-02
1.45545908058188e+01;1.80758606017590e-05;-3.41520737225289e-02
1.45881426027526e+01;1.81592950276035e-05;-3.42308024637468e-02
1.46217717445663e+01;1.82431146254430e-05;-3.43097126948240e-02
1.46554784095582e+01;1.83273211657677e-05;-3.43888048334758e-02
1.46892627764378e+01;1.84119162377747e-05;-3.44680792980621e-02
1.47231250243263e+01;1.84969018858226e-05;-3.45475365098786e-02
1.47570653327580e+01;1.85822798649720e-05;-3.46271768902201e-02
1.47910838816812e+01;1.86680518820674e-05;-3.47070008613833e-02
1.48251808514586e+01;1.87542197558148e-05;-3.47870088462948e-02
1.48593564228691e+01;1.88407854707840e-05;-3.48672012695195e-02
1.48936107771082e+01;1.89277506547444e-05;-3.49475785559531e-02
1.49279440957890e+01;1.90151173057660e-05;-3.50281411308089e-02
1.49623565609434e+01;1.91028871769802e-05;-3.51088894229102e-02
1.49968483550228e+01;1.91910621815964e-05;-3.51898238600816e-02
1.50314196608993e+01;1.92796442347522e-05;-3.52709448698284e-02
1.50660706618665e+01;1.93686351744392e-05;-3.53522528845569e-02
1.51008015416405e+01;1.94580368251484e-05;-3.54337483337386e-02
1.51356124843611e+01;1.95478511444474e-05;-3.55154316500963e-02
1.51705036745924e+01;1.96380800378302e-05;-3.55973032663619e-02
1.52054752973240e+01;1.97287254609355e-05;-3.56793636169025e-02
1.52405275379720e+01;1.98197891900374e-05;-3.57616131367387e-02
1.52756605823798e+01;1.99112733061367e-05;-3.58440522621857e-02
1.53108746168193e+01;2.00031796491527e-05;-3.59266814292446e-02
1.53461698279920e+01;2.00955102229398e-05;-3.60095010771836e-02
1.53815464030294e+01;2.01882670814972e-05;-3.60925116455809e-02
1.54170045294946e+01;2.02814519972409e-05;-3.61757135737163e-02
1.54525443953832e+01;2.03750670395991e-05;-3.62591073024739e-02
1.54881661891238e+01;2.04691141950679e-05;-3.63426932743784e-02
1.55238700995798e+01;2.05635954115699e-05;-3.64264719316416e-02
1.55596563160498e+01;2.06585128472509e-05;-3.65104437203809e-02
1.55955250282686e+01;2.07538683073131e-05;-3.65946090837780e-02
1.56314764264086e+01;2.08496639151862e-05;-3.66789684695915e-02
1.56675107010805e+01;2.09459017576552e-05;-3.67635223249217e-02
1.57036280433345e+01;2.10425837729989e-05;-3.68482710971816e-02
1.57398286446612e+01;2.11397120113577e-05;-3.69332152367632e-02
1.57761126969925e+01;2.12372885865173e-05;-3.70183551930406e-02
1.58124803927028e+01;2.13353156122631e-05;-3.71036914180059e-02
1.58489319246101e+01;2.14337951233058e-05;-3.71892243643244e-02
1.58854674859768e+01;2.15327291562847e-05;-3.72749544849713e-02
1.59220872705107e+01;2.16321198558430e-05;-3.73608822342313e-02
1.59587914723663e+01;2.17319692856209e-05;-3.74470080680265e-02
1.59955802861457e+01;2.18322796635499e-05;-3.75333324442339e-02
1.60324539068994e+01;2.19330530127682e-05;-3.76198558184435e-02
1.60694125301277e+01;2.20342915261346e-05;-3.77065786508277e-02
1.61064563517817e+01;2.21359973945793e-05;-3.77935014005596e-02
1.61435855682638e+01;2.22381725814517e-05;-3.78806245281426e-02
1.61808003764296e+01;2.23408195014048e-05;-3.79679484976552e-02
1.62181009735883e+01;2.24439401775758e-05;-3.80554737685983e-02
1.62554875575038e+01;2.25475367584639e-05;-3.81432008076927e-02
1.62929603263962e+01;2.26516117300816e-05;-3.82311300799718e-02
1.63305194789423e+01;2.27561669034142e-05;-3.83192620495428e-02
1.63681652142770e+01;2.28612046969710e-05;-3.84075971860334e-02
1.64058977319943e+01;2.29667274424723e-05;-3.84961359567875e-02
1.64437172321483e+01;2.30727371669114e-05;-3.85848788307986e-02
1.64816239152540e+01;2.31792362830113e-05;-3.86738262799802e-02
1.65196179822891e+01;2.32862269411985e-05;-3.87629787742969e-02
1.65576996346942e+01;2.33937114114755e-05;-3.88523367873025e-02
1.65958690743745e+01;2.35016919715594e-05;-3.89419007925574e-02
1.66341265037006e+01;2.36101710688881e-05;-3.90316712652414e-02
1.66724721255095e+01;2.37191508481014e-05;-3.91216486811939e-02
1.67109061431060e+01;2.38286336254885e-05;-3.92118335165871e-02
1.67494287602633e+01;2.39386217655550e-05;-3.93022262511853e-02
1.67880401812245e+01;2.40491176135196e-05;-3.93928273627827e-02
1.68267406107036e+01;2.41601234490266e-05;-3.94836373327717e-02
1.68655302538863e+01;2.42716416867258e-05;-3.95746566412425e-02
1.69044093164315e+01;2.43836746891930e-05;-3.96658857728476e-02
1.69433780044722e+01;2.44962247804310e-05;-3.97573252102855e-02
1.69824365246163e+01;2.46092943982326e-05;-3.98489754372445e-02
1.70215850839484e+01;2.47228858955299e-05;-3.99408369416467e-02
1.70608238900301e+01;2.48370017274730e-05;-4.00329102091252e-02
1.71001531509018e+01;2.49516443125677e-05;-4.01251957289145e-02
1.71395730750831e+01;2.50668160384609e-05;-4.02176939889334e-02
1.71790838715748e+01;2.51825194413057e-05;-4.03104054807061e-02
1.72186857498589e+01;2.52987567814576e-05;-4.04033306950946e-02
1.72583789199009e+01;2.54155307686475e-05;-4.04964701259037e-02
1.72981635921499e+01;2.55328436844459e-05;-4.05898242652950e-02
1.73380399775402e+01;2.56506981151495e-05;-4.06833936093649e-02
1.73780082874926e+01;2.57690965602656e-05;-4.07771786542002e-02
1.74180687339150e+01;2.58880414344409e-05;-4.08711798972023e-02
1.74582215292039e+01;2.60075354531909e-05;-4.09653978354263e-02
1.74984668862454e+01;2.61275809598015e-05;-4.10598329708551e-02
1.75388050184165e+01;2.62481806466441e-05;-4.11544858018526e-02
1.75792361395858e+01;2.63693369148638e-05;-4.12493568313727e-02
1.76197604641151e+01;2.64910525011901e-05;-4.13444465617097e-02
1.76603782068605e+01;2.66133297662661e-05;-4.14397554974425e-02
1.77010895831730e+01;2.67361715683257e-05;-4.15352841444580e-02
1.77418948089005e+01;2.68595803085131e-05;-4.16310330083090e-02
1.77827941003880e+01;2.69835587061990e-05;-4.17270025978413e-02
1.78237876744797e+01;2.71081094402524e-05;-4.18231934215306e-02
1.78648757485193e+01;2.72332349503896e-05;-4.19196059875668e-02
1.79060585403518e+01;2.73589380909859e-05;-4.20162408090080e-02
1.79473362683241e+01;2.74852213808317e-05;-4.21130983976334e-02
1.79887091512867e+01;2.76120875932987e-05;-4.22101792674871e-02
1.80301774085945e+01;2.77395394284696e-05;-4.23074839326192e-02
1.80717412601081e+01;2.78675795806409e-05;-4.24050129093692e-02
1.81134009261948e+01;2.79962107479662e-05;-4.25027667147245e-02
1.81551566277301e+01;2.81254355495241e-05;-4.26007458673229e-02
1.81970085860986e+01;2.82552569091194e-05;-4.26989508857654e-02
1.82389570231952e+01;2.83856775017612e-05;-4.27973822909729e-02
1.82810021614262e+01;2.85167000236731e-05;-4.28960406054915e-02
1.83231442237109e+01;2.86483274237315e-05;-4.29949263528455e-02
1.83653834334822e+01;2.87805622689403e-05;-4.30940400552420e-02
1.84077200146883e+01;2.89134076161795e-05;-4.31933822397977e-02
1.84501541917935e+01;2.90468660594533e-05;-4.32929534329791e-02
1.84926861897795e+01;2.91809404974921e-05;-4.33927541622277e-02
1.85353162341469e+01;2.93156338810994e-05;-4.34927849572588e-02
1.85780445509157e+01;2.94509490145013e-05;-4.35930463487924e-02
1.86208713666274e+01;2.95868886479212e-05;-4.36935388675356e-02
1.86637969083454e+01;2.97234558073791e-05;-4.37942630464766e-02
1.87068214036567e+01;2.98606532932426e-05;-4.38952194202467e-02
1.87499450806729e+01;2.99984840389560e-05;-4.39964085228137e-02
1.87931681680314e+01;3.01369509683198e-05;-4.40978308920756e-02
1.88364908948967e+01;3.02760571208531e-05;-4.41994870652607e-02
1.88799134909617e+01;3.04158053451387e-05;-4.43013775812533e-02
1.89234361864485e+01;3.05561985013308e-05;-4.44035029795730e-02
1.89670592121102e+01;3.06972397986685e-05;-4.45058638033331e-02
1.90107827992317e+01;3.08389321281637e-05;-4.46084605946781e-02
1.90546071796312e+01;3.09812784174723e-05;-4.47112938977093e-02
1.90985325856611e+01;3.11242818121872e-05;-4.48143642561817e-02
1.91425592502096e+01;3.12679451936758e-05;-4.49176722168178e-02
1.91866874067016e+01;3.14122717596039e-05;-4.50212183299211e-02
1.92309172891003e+01;3.15572645745599e-05;-4.51250031418639e-02
1.92752491319080e+01;3.17029266105568e-05;-4.52290272049152e-02
1.93196831701679e+01;3.18492609071101e-05;-4.53332910677458e-02
1.93642196394647e+01;3.19962706927421e-05;-4.54377952855604e-02
1.94088587759265e+01;3.21439591188291e-05;-4.55425404128956e-02
1.94536008162253e+01;3.22923291554540e-05;-4.56475270023490e-02
1.94984459975791e+01;3.24413840562107e-05;-4.57527556127108e-02
1.95433945577526e+01;3.25911270341908e-05;-4.58582268024515e-02
1.95884467350586e+01;3.27415611597660e-05;-4.59639411293799e-02
1.96336027683591e+01;3.28926896556705e-05;-4.60698991539235e-02
1.96788628970671e+01;3.30445156906360e-05;-4.61761014371613e-02
1.97242273611472e+01;3.31970425780425e-05;-4.62825485447542e-02
1.97696964011172e+01;3.33502734634772e-05;-4.63892410394029e-02
1.98152702580496e+01;3.35042116776770e-05;-4.64961794874167e-02
1.98609491735723e+01;3.36588604356597e-05;-4.66033644547784e-02
1.99067333898705e+01;3.38142229620857e-05;-4.67107965107310e-02
1.99526231496874e+01;3.39703026378358e-05;-4.68184762241862e-02
1.99986186963261e+01;3.41271027666440e-05;-4.69264041670085e-02
2.00447202736502e+01;3.42846267255329e-05;-4.70345809110437e-02
2.00909281260859e+01;3.44428776562295e-05;-4.71430070284904e-02
2.01372424986225e+01;3.46018591401920e-05;-4.72516830967448e-02
2.01836636368142e+01;3.47615743442191e-05;-4.73606096896436e-02
